[2024-05-19 20:16:00][ Info][Interface]: Init with /data/projects/1v1/environment/feature_process/config.dat.
[2024-05-19 20:16:00][Debug][ResourceHelper :]: para key : main_job, value : AILab/ai_config/ai_server/pb2struct/hero_main_job.txt
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 184, value : suport
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 186, value : suport
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 187, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 189, value : suport
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 190, value : wizard
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 191, value : suport
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 192, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 193, value : soldier
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 194, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 195, value : assassin
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 196, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 197, value : wizard
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 198, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 199, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 225, value : assassin
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 226, value : assassin
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 305, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 312, value : wizard
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 132, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 333, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 346, value : assassin
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 355, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 156, value : wizard
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 366, value : soldier
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 501, value : suport
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 502, value : assassin
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 503, value : soldier
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 504, value : wizard
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 505, value : suport
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 506, value : assassin
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 507, value : soldier
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 508, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 509, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 510, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 513, value : wizard
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 605, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 606, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 607, value : wizard
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 608, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 609, value : wizard
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 610, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 611, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 613, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 614, value : wizard
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 615, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 616, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 617, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 618, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 619, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 620, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 621, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 675, value : wizard
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 685, value : wizard
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 696, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 705, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 715, value : soldier
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 716, value : tank
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 516, value : suport
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 512, value : soldier
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 571, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 630, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 631, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 632, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 633, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 178, value : soldier
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 732, value : shooter
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 733, value : soldier
[2024-05-19 21:20:11][Debug][ResourceHelper::ReplaceConfig :]: config file : AILab/ai_config/ai_server/pb2struct/hero_main_job.txt not found in config.ini
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 105, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 106, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 107, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 108, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 109, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 110, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 111, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 112, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 113, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 114, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 115, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 116, value : 1
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 117, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 118, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 119, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 120, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 121, value : 9
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 123, value : 1
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 124, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 125, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 126, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 127, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 128, value : 1
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 129, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 130, value : 1
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 530, value : 1
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 131, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 132, value : 2
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 133, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 134, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 135, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 136, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 139, value : 7
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 140, value : 5
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 141, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 142, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 144, value : 6
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 146, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 148, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 149, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 150, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 152, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 153, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 154, value : 8
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 155, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 156, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 157, value : 2
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 158, value : 1
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 162, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 163, value : 1
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 166, value : 1
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 167, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 168, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 169, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 170, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 171, value : 4
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 173, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 174, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 175, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 176, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 177, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 178, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 179, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 180, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 182, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 183, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 184, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 186, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 187, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 189, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 190, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 191, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 192, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 193, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 194, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 195, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 196, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 197, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 198, value : 10
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 199, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 225, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 332, value : 2
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 346, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 355, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 356, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 366, value : 1
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 501, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 502, value : 2
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 503, value : 3
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 504, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 600, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 601, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 602, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 603, value : 1
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 604, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 605, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 606, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 607, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 608, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 609, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 610, value : 1
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 611, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 612, value : 1
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 613, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 614, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 615, value : 1
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 616, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 617, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 618, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 619, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 620, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 621, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 622, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 675, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 685, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 696, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 705, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 715, value : 8
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 716, value : 4
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 732, value : 2
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : 733, value : 0
[2024-05-19 21:20:11][Debug][ResourceHelper::ReplaceConfig :]: config file : AILab/ai_config/ai_server/pb2struct/hero_ep_type.txt not found in config.ini
[2024-05-19 21:20:11][ Info][RLGame::Init]: pb2struct Init, Done.
[2024-05-19 21:20:11][ Info][RLGame::Init]: CommandBuilder Init, Done.
[2024-05-19 21:20:11][Debug][RLGame::Init]: init game hero:9
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : tactics_config_file, value : AILab/ai_config/5v5/tactics/multi_task_tactics_config_file_two_hand_action_minimap_union_model_rl.txt
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : learn_skill_config_file, value : AILab/ai_config/5v5/learn_skill/game_ai_learn_skill_config.txt
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : buy_eqpt_config_file, value : AILab/ai_config/5v5/buy_equipment/game_ai_buy_eqpt_config.txt
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : skill_manager_file, value : AILab/ai_config/5v5/tactics/feature/skill_state_description_config.txt
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : log_level, value : 8
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : skill_prm_config_file, value : AILab/ai_config/5v5/common/skill_prm_config_file.txt
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : skill_render_effect_config_file, value : AILab/ai_config/5v5/common/skill_render_effect_config_file.txt
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : time_of_skill_effect, value : AILab/ai_config/5v5/tactics/feature/skill_state_description_config.txt
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : map_conf, value : AILab/ai_config/5v5/common/map_info.txt
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : reward_config_file, value : AILab/ai_config/5v5/reward/reward_config_file.txt
[2024-05-19 21:20:11][Debug][ResourceHelper :]: para key : rl_config_file, value : AILab/ai_config/5v5/reward/rl_config_file.txt
[2024-05-19 21:20:11][Debug][ResourceHelper::ReplaceConfig :]: Replacing config_name [log_level] with 8
[2024-05-19 21:20:11][ Info][game::AiProcess::Init]: resource_helper init done.
[2024-05-19 21:20:11][ Info][game::AiProcess::Init]: try to find...
[2024-05-19 21:20:11][ Info][game::AiProcess::Init]: set level done.
[2024-05-19 21:20:11][ Info][game::AiProcess::Init]: SetLogLevel! 8 740049056
[2024-05-19 21:20:53][ Info][Interface]: Init with /data/projects/1v1/environment/feature_process/config.dat.
[2024-05-19 21:20:53][Debug][ResourceHelper :]: para key : main_job, value : AILab/ai_config/ai_server/pb2struct/hero_main_job.txt
[2024-05-19 21:20:53][Debug][ResourceHelper :]: para key : ep_type, value : AILab/ai_config/ai_server/pb2struct/hero_ep_type.txt
[2024-05-19 21:20:53][Debug][ResourceHelper :]: para key : bush_file, value : AILab/ai_config/ai_server/pb2struct/bush.txt
[2024-05-19 21:20:53][Debug][ResourceHelper::ReplaceConfig :]: config file : AILab/ai_config/ai_server/pb2struct/pb2struct_config_server.txt not found in config.ini
[2024-05-19 21:20:53][Debug][ResourceHelper :]: para key : 105, value : tank
[2024-05-19 21:20:53][Debug][ResourceHelper :]: para key : 106, value : wizard
[2024-05-19 21:20:53][Debug][ResourceHelper :]: para key : 107, value : soldier
[2024-05-19 21:20:53][Debug][ResourceHelper :]: para key : 108, value : wizard
[2024-05-19 21:20:53][Debug][ResourceHelper :]: para key : 109, value : wizard
[2024-05-19 21:20:53][Debug][ResourceHelper :]: para key : 110, value : wizard
